file_id	group_filename	decade	ver1	ver2	ver3	ver4	ver5	ver6	ver7	ver8	vis1	vis2	vis3	vis4	vis5	vis6	vis7	vis8	V1	V2	V3	V4	V5	V6	V7	V8	W1	W2	W3	W4	W5	W6	W7	W8
t000662	2010/tv_com_2010_53.txt	2010	1	1	0	0	0	-1	0	0	30	4	12	0	3	3	0	-5	-0.4904673	-0.063944339	0.8030767417	-0.3250006	-0.067246393	0.4252108789	-0.656167349	0.037429568	-2.133643855	-4.97432648	-0.557813055	1.3795278493	0.1372376484	-0.517756281	-2.224492488	-1.339231279
t000663	2010/tv_com_2010_55.txt	2010	1	3	1	0	-1	-1	0	1	5	7	3	3	8	-1	0	-1	-0.451594135	-0.922457498	2.075020324	1.1854788762	-0.336981002	-0.298315142	-1.099731048	0.0871337255	-0.22342705	-0.130694988	0.3031736078	-1.077897695	1.5888920214	0.8890778342	-0.458506055	-0.644018388
t000664	2010/tv_com_2010_56.txt	2010	1	-1	1	0	0	-1	0	1	8	6	-2	4	3	1	-2	2	-0.416672153	-0.342843569	-0.373980552	-0.007318261	1.1980948249	-0.540533376	0.1217799384	-0.468753899	-0.807353667	0.507290892	0.0101569401	-0.760055898	1.0441580045	-0.620522477	1.8624849838	-0.348561528
t000665	2010/tv_com_2010_57.txt	2010	2	0	0	2	0	0	0	1	6	7	4	2	6	3	0	4	-0.237811041	0.1340945404	0.4356475322	0.5538504649	1.2769364959	0.6548047984	0.566122429	1.2684783181	-1.208270186	0.8862130416	0.6448320856	-0.052271579	-0.399510978	1.0363318769	1.2399158239	1.3900605954
t000666	2010/tv_com_2010_58.txt	2010	4	-3	0	0	0	1	0	0	15	7	-1	0	14	-1	2	4	0.5639008512	0.9035795475	-2.193868334	-0.384274734	0.5002919879	-0.160346753	0.7805340867	0.5596085398	0.0686786652	-0.681862479	0.1181999449	-1.973597764	1.1929989806	0.8538605368	1.1442286974	3.1823333212
t000667	2010/tv_com_2010_59.txt	2010	-1	0	1	0	0	0	0	0	7	10	2	17	2	4	0	-1	-1.166059923	-0.340685078	0.196747186	-0.258627856	-0.127070592	-0.33316473	0.615082698	-0.252833073	-2.416200977	2.5796627756	-0.535442765	0.8989503607	1.819978049	-2.502064762	-1.268428319	-1.745846141
t000668	2010/tv_com_2010_60.txt	2010	-1	0	0	0	0	-1	1	0	5	3	6	19	4	5	0	-1	-0.976261049	-0.17050357	0.2578678488	-0.030747758	0.0968301788	0.8977321935	0.2943817938	-1.057220054	-2.456489886	3.051033072	-1.776857402	0.2659143465	-0.314511737	-2.103810354	-2.388046148	-1.86682758
t000669	2010/tv_com_2010_61.txt	2010	-1	1	0	0	0	-1	0	0	23	2	9	4	6	1	0	4	-1.236965582	-0.130501278	0.9360101629	-0.249675061	-0.059760763	0.3505033991	-0.383385204	-0.303395162	-2.234129625	-1.186202502	0.433900509	-1.244277264	-1.773855416	-0.504036979	0.0626598684	1.8124363833
t000670	2010/tv_com_2010_62.txt	2010	1	0	0	0	-2	0	1	1	5	3	0	2	6	0	2	2	-0.464174886	-0.280002332	-0.306325608	2.4114782507	-0.122557332	0.2903849219	-0.180013299	-0.477814511	0.3669575849	0.4214112847	0.0519999725	-1.034902141	0.279343799	0.0676672434	0.8202316796	0.6851011638
t000671	2010/tv_com_2010_63.txt	2010	1	0	0	0	1	-1	0	0	14	3	-6	9	13	0	1	1	-0.353466947	0.3314704816	0.4479983926	-1.269405701	0.5209975338	0.3697888867	-0.050711349	-0.1910673	0.120250199	0.4920797567	-2.268733462	-2.236506764	1.891212606	-1.451155984	0.195135984	1.0560515561
t000672	2010/tv_com_2010_64.txt	2010	2	0	1	-1	0	0	-1	0	10	5	-2	2	14	1	2	2	-0.243939361	0.0548592384	-0.093724837	-0.775828385	-0.328754527	-1.292034469	-0.543872585	0.318139134	0.3874788161	-0.080826332	-1.163321406	-1.36488249	1.1813445567	0.8002829708	0.5085985436	2.1053118239
t000673	2010/tv_com_2010_65.txt	2010	2	0	0	-1	0	-1	1	-1	6	8	2	11	12	2	-1	0	0.1683119473	-0.05729095	-0.270128051	-0.848107897	-0.939076009	0.9924459727	-0.478519878	-0.907058626	-1.371849861	1.6879260559	-1.173585733	-1.048328005	1.5851897157	0.2298121084	-1.042085059	-0.138927988
t000674	2010/tv_com_2010_66.txt	2010	2	0	1	0	-1	0	1	-1	8	7	3	3	14	1	-3	-3	0.0051134566	-0.857196485	-0.583072649	0.1898319794	-1.245154582	0.8256365872	0.191858756	-0.043040141	-0.637045628	-0.935263423	-1.534363806	-1.204847616	2.0496594625	2.0195284039	-1.022373934	-0.99392488
t000675	2010/tv_com_2010_68.txt	2010	0	1	0	0	-1	0	0	0	7	2	16	7	10	5	-1	-1	-0.999380307	-0.120193093	0.5238235048	0.7667217035	-0.677974725	0.1567351195	-0.407646612	0.2101152612	-2.419349321	0.2832387292	-1.037976473	0.1449888947	-2.093951128	2.0977996627	-2.904763907	-0.558077485
t000676	2010/tv_com_2010_69.txt	2010	0	1	0	1	0	0	2	0	5	9	0	6	9	1	-1	2	-0.33599631	-0.183288877	0.9776230836	0.6110508159	-0.373905633	1.8440037087	1.2146551277	-0.613681106	-0.911160216	1.3391045552	0.01028049	-1.012431038	1.539595424	0.5003257733	0.6935104253	0.4668871945
t000677	2010/tv_com_2010_70.txt	2010	3	1	0	0	1	0	0	0	13	1	2	5	8	2	-1	1	0.4624200718	0.6476725522	1.0102150257	-1.069482116	-0.143936583	0.2824831826	-0.016611154	0.4826191258	-0.884944438	-0.294479664	-1.467749911	-1.172822526	-0.267129	-0.240543551	0.1801584436	0.2032325226
t000678	2010/tv_com_2010_71.txt	2010	2	-2	1	0	0	0	0	0	1	2	0	-1	5	1	0	0	-0.114364748	-0.118050265	-1.398601297	-0.537210856	0.4929222295	-0.345634338	0.6166128058	0.0401435173	0.6548606842	-0.134157953	-0.491250718	-0.581948292	0.3287193398	1.007431647	1.0120675106	-0.63198875
t000679	2010/tv_com_2010_72.txt	2010	2	0	0	0	0	-2	-1	0	6	5	2	5	14	1	-1	2	-0.481337554	-0.178909007	0.0216281155	-0.939637141	0.7454789708	0.0150835944	-1.571856096	0.5196748773	-0.617594386	0.9125258003	-0.999505533	-1.880219843	0.5395440643	1.4789649643	0.006837912	1.0980141055
t000680	2010/tv_com_2010_75.txt	2010	5	-1	0	0	0	0	0	0	11	5	2	0	9	5	1	0	0.9698396278	0.5030137776	-0.861562573	-0.448794591	0.2071657598	0.2258164128	-0.278794311	0.7245499667	-0.444806352	-1.019189967	-1.394211085	0.8290459823	0.3929283834	1.0107920935	0.2271273519	0.8590724675
t000681	2010/tv_com_2010_76.txt	2010	1	1	-1	-1	0	-1	0	1	9	15	-5	11	8	-1	1	0	-0.390654451	0.893920614	1.0276571303	0.2930033163	0.2995635941	-0.083191065	-1.128054594	-0.707374719	-0.798106519	1.4645965574	0.4663316541	-0.75152311	4.4306579872	-1.631873061	0.1069980344	-0.042860088
t000682	2010/tv_com_2010_77.txt	2010	-3	1	0	0	0	-1	0	0	3	7	5	1	6	3	-1	-3	-1.983463864	-0.197058217	1.0689435842	-0.174349521	-0.052275132	0.2757959193	-0.11060306	-0.644219893	-0.578790399	-0.638762841	-0.463226705	0.7539825366	1.1756692165	1.6076732641	-0.677572347	-1.637818904
t000683	2010/tv_com_2010_78.txt	2010	0	0	0	1	-2	0	0	0	18	6	13	4	2	1	-2	-1	-1.301536705	-0.587115423	-0.445806467	1.6480196848	-0.285522203	0.5490630347	-0.325032556	0.8053111518	-2.715333727	-1.768020269	1.0852545469	0.0118424638	-0.483258352	0.0998664116	-1.294859801	-1.209867256
t000684	2010/tv_com_2010_79.txt	2010	0	0	0	0	0	0	0	0	1	6	-1	3	1	1	-1	0	-0.862379953	0.2752217281	0.1687451557	-0.177683397	-0.089730798	0.1013131272	0.1978093874	-0.018381607	-0.202249439	0.7192737485	0.2639297826	-0.093125344	1.2536264546	-0.182753905	1.25903408	-1.469235246
t000685	2010/tv_com_2010_80.txt	2010	0	0	0	0	0	0	0	0	13	2	1	6	2	-3	2	-2	-0.862379953	0.2752217281	0.1687451557	-0.177683397	-0.089730798	0.1013131272	0.1978093874	-0.018381607	0.0774657044	-0.967580038	0.1224210475	-1.401314836	1.3266245582	-2.11063257	-0.74510589	-1.455296413
t000686	2010/tv_com_2010_81.txt	2010	0	1	1	0	0	0	0	0	1	3	-1	7	2	-1	-1	-2	-0.758784657	-0.368806311	0.8282546508	-0.213493281	-0.44642404	-0.233545576	0.2733399636	0.0267095442	0.057058502	0.8721318006	-0.441625736	-1.145508835	1.4796057319	-0.96821601	0.0127318423	-2.564811627
t000687	2010/tv_com_2010_82.txt	2010	0	-1	1	0	-1	0	0	0	6	5	5	13	9	1	-1	0	-0.997863383	-0.580022025	-0.910589526	0.4825197839	-0.087836067	-0.364919825	0.2839389509	-0.072184345	-1.68401777	1.9106565599	-0.823788324	-1.430287551	0.5526882288	-0.408594226	-1.571602417	-0.811139743
t000688	2010/tv_com_2010_83.txt	2010	0	1	1	0	-1	0	0	1	27	5	9	0	10	-1	-1	2	-0.857532911	-0.521891728	0.7427145625	1.2499987335	-0.043854774	-0.684478308	-0.040402649	-0.077807701	-1.920461347	-2.970695866	0.6081725316	-1.734313028	-0.303512984	0.6132532203	-0.237458622	1.747563532
t000689	2010/tv_com_2010_84.txt	2010	2	0	0	0	0	0	0	0	6	10	-1	5	10	-3	3	2	-0.115881671	0.3417786669	0.0358117345	-0.253008937	-0.097216428	0.1760206071	-0.074972757	0.3224431237	0.2220696433	0.9458431268	1.1969335218	-1.783084027	2.4418484781	-0.003707559	0.1522605312	1.3272510091
t000690	2010/tv_com_2010_85.txt	2010	3	0	0	0	0	0	0	1	0	4	5	0	1	0	0	0	0.3296456938	0.5559868383	0.2267007619	0.3112125526	0.5742433168	-0.230714963	-0.125002105	0.2689716279	-0.137908082	0.0921052078	1.093395321	-0.250553115	-0.037863214	0.9132884609	0.454209807	-1.278277347
t000691	2010/tv_com_2010_87.txt	2010	0	0	0	0	0	0	0	0	8	2	4	2	4	1	-1	0	-0.862379953	0.2752217281	0.1687451557	-0.177683397	-0.089730798	0.1013131272	0.1978093874	-0.018381607	-0.608736759	-0.538027099	-0.2787189	-0.682997646	-0.218078268	0.3049782533	0.264551039	-0.81638153
t000692	2010/tv_com_2010_88.txt	2010	1	0	0	-1	0	0	0	0	6	4	3	1	7	5	0	-2	-0.392027015	0.5028071117	0.0310384153	-0.317833738	-0.442948795	-0.322769884	-0.215948416	-0.432928769	-0.371825514	-0.720472168	-1.584124443	1.0084278104	0.435767448	1.1254399722	-0.313249627	-0.726803139
t000693	2010/tv_com_2010_90.txt	2010	2	1	0	0	-1	-3	0	0	0	7	0	3	17	2	1	0	-0.358969862	-0.986770657	0.3993624471	0.114040829	0.340053206	0.9042783928	-2.217130761	-0.120254338	0.4622663237	0.9624663787	-1.506683778	-1.05349482	1.6664935913	2.4506693449	-0.532441072	1.0789463915
t000694	2010/tv_com_2010_91.txt	2010	2	-1	2	1	0	-1	1	0	3	7	-1	0	1	0	1	0	0.1514947962	-1.368832048	-0.645195789	-0.361260298	0.6685223311	0.6147165164	0.9296914473	-0.198231887	0.319089745	-0.114932078	0.9198780494	0.1060569899	1.5679584842	-0.082265224	1.2827903077	-0.811052555
t000695	2010/tv_com_2010_92.txt	2010	1	0	0	0	0	0	0	0	9	7	1	2	7	1	2	-1	-0.489130812	0.3085001975	0.1022784451	-0.215346167	-0.093473613	0.1386668672	0.0614183152	0.1520307586	-0.00940039	-0.707588891	-0.160886423	0.026601943	1.6664887912	0.151383501	-0.208975808	0.02312483
t000696	2010/tv_com_2010_93.txt	2010	2	0	0	0	-1	-1	0	0	20	4	7	-1	1	2	-3	2	-0.322270761	-0.303281286	-0.304259971	0.4161470404	-0.028011868	0.3934557832	-0.987311096	0.2180782961	-2.111005447	-2.182343185	0.6625498262	-0.12861277	-0.93463765	0.0537806211	1.3529468267	0.0287005695
t000697	2010/tv_com_2010_94.txt	2010	0	0	0	-1	0	0	0	-1	7	10	10	5	2	1	0	-1	-0.83755438	0.2885989403	-0.159850612	-0.882055227	-1.11440854	0.0839656867	-0.165919068	-0.379457273	-1.90489083	0.0003814222	1.6992343379	0.5971836852	0.7340054039	0.4467837727	-1.183976141	-1.256819995
t000698	2010/tv_com_2010_95.txt	2010	3	1	0	0	0	0	0	-1	23	3	10	3	1	1	-2	-2	0.2191153703	0.1327277318	0.4099634613	-0.80975862	-1.091772437	0.7197290712	-0.503077216	0.8258696021	-2.259265675	-2.861163113	0.156703823	-0.063679533	-0.37224045	-0.826827273	-0.965747672	-1.510127246
t000699	2010/tv_com_2010_96.txt	2010	2	-2	0	1	1	-4	0	1	4	4	0	12	7	1	1	0	-0.179183465	-0.458963359	-0.677348538	-1.345646666	3.1986672883	0.9727950327	-0.949372647	-0.549034102	-0.616477097	2.0557690282	-1.074563171	-1.075849464	1.0481781746	-1.269803959	-0.830220749	-0.710643189
t000700	2010/tv_com_2010_97.txt	2010	1	2	0	0	0	0	0	1	3	4	1	1	1	0	0	0	-0.34880034	0.3666304945	1.7555825341	0.5521327826	-0.04949232	-0.180891615	-0.262923285	0.1464074024	0.063844219	-0.030828822	0.5340824584	-0.365563248	0.6399383784	-0.01269393	0.9606800909	-1.176343423
t000701	2010/tv_com_2010_98.txt	2010	-1	-1	1	-1	0	0	0	1	25	4	2	3	33	2	3	3	-1.030704026	0.0959512404	-0.315111281	0.1579714857	0.5142674195	-1.300956205	0.6294293534	-1.170806714	-0.164271502	-1.558387388	-3.541269605	-3.0949839	0.7170778742	2.7494246981	-1.726799279	5.8802917755
t000702	2010/tv_com_2010_99.txt	2010	-1	-1	0	0	0	0	0	0	7	4	1	6	10	2	1	1	-1.269655218	0.3033429612	-0.462762309	-0.222817973	0.2296226503	0.0016939734	0.5395521217	-0.297924224	-0.398223244	0.7805163636	-1.134424607	-0.862142532	0.5393063122	0.1894277319	-0.214895203	0.6248775743
t000703	2010/tv_com_2010_100.txt	2010	2	0	0	0	0	0	0	-1	7	0	0	2	14	1	-6	0	-0.188159895	0.1608489648	-0.221544004	-0.854893195	-0.772418988	0.6201099173	-0.161334481	0.5463269846	-0.41383836	-0.405365178	-2.609207315	-2.756537429	0.2609166325	2.0608943148	0.8081522538	-0.644866344
t000704	2010/tv_com_2010_102.txt	2010	2	-1	1	0	0	2	0	0	1	1	0	1	4	5	0	0	-0.009613399	0.442639701	-0.706275364	-0.069509954	-0.506364111	-0.731926119	1.4357291467	0.5967366557	0.1310752007	0.3848151068	-1.58541828	0.6998493257	-0.366409487	0.6332934885	0.9532494221	-0.666718244
t000705	2010/tv_com_2010_103.txt	2010	0	-1	0	0	0	0	0	0	5	7	-1	3	12	9	-1	0	-0.896406077	0.3366214306	-0.52922902	-0.260480743	0.2258798353	0.0390477133	0.4031610496	-0.127511859	-0.829972966	0.5723807299	-2.901645694	1.5954804667	0.8570318704	1.6400191006	0.5548443464	0.6827513325
t000706	2010/tv_com_2010_104.txt	2010	0	-1	1	0	0	0	1	0	3	2	2	1	5	8	2	-1	-0.532106248	-0.347408901	-0.547861839	-0.077363323	0.0257775345	0.2514178048	1.1564586238	-0.8362456	-0.093222894	0.0145119568	-2.113543194	2.1846949931	-0.523549885	0.7721009432	0.0398899715	-0.20544693
t000707	2010/tv_com_2010_105.txt	2010	3	0	0	-1	0	-1	0	0	4	7	-2	8	10	1	-1	1	0.3191086542	0.2583192162	-0.099070885	-0.585611056	-0.108596572	-0.023783806	-1.000964562	-0.315835482	-0.550012286	1.6090370239	-0.92849377	-1.337398819	1.7467394467	0.0597929282	0.3624246232	-0.012276434
t000708	2010/tv_com_2010_107.txt	2010	4	2	0	0	-2	1	1	0	5	3	2	0	5	3	-1	0	0.6867091739	-0.172851196	0.6300427516	2.054652152	-1.782047457	0.7467876819	-0.574017563	0.6992983929	-0.278158703	-0.401738222	-0.776406158	0.0608039501	0.0277582782	0.9721040733	0.8052696837	-0.556693351
t000709	2010/tv_com_2010_108.txt	2010	4	-2	0	1	-1	1	1	2	7	1	0	6	8	6	1	0	0.7690838061	0.5743152221	-1.233006618	2.1681111042	1.4529086716	0.0778275781	1.0975836024	0.2806025739	-0.420611299	0.6427826612	-2.620802592	0.5247957822	-0.220265717	-0.210777301	-0.118469406	0.127689561
t000710	2010/tv_com_2010_109.txt	2010	2	0	0	0	0	1	0	1	12	6	-3	7	9	8	0	0	-0.008240835	0.8337532032	0.2903433514	0.5413271006	0.2361482782	-0.492347301	0.5236229686	0.3222907058	-1.106230758	0.4217004803	-2.957214706	1.391965092	1.1382476326	-0.619153716	0.4389714371	0.5227988457
t000711	2010/tv_com_2010_110.txt	2010	0	0	0	0	0	0	1	1	7	10	-1	4	7	9	2	4	-0.495371071	0.3547494358	0.445932755	0.7259255098	0.4264520702	0.2667180253	0.7565864473	-0.886960107	-1.315956901	1.5546259827	-0.960417908	2.3237681933	0.3620871523	0.294431797	1.596396894	2.3433954528
t000712	2010/tv_com_2010_111.txt	2010	1	0	0	-1	-2	0	0	0	6	0	3	6	-1	9	-3	-1	-0.734079971	-0.165223125	-0.654753237	1.4053817724	-0.988215382	-0.336456727	-1.01615709	-0.194195538	-1.78045279	0.5023563322	-2.490435096	2.0194669941	-1.318534511	-0.642315421	0.5883299203	-2.178245016
t000713	2010/tv_com_2010_112.txt	2010	1	-1	0	0	0	0	0	0	9	6	-1	5	3	10	1	3	-0.523156936	0.3698999	-0.59569573	-0.298143512	0.2221370202	0.0764014532	0.2667699774	0.0429005062	-1.518065245	1.1801210808	-1.698912084	2.6151356949	-0.425615213	-0.71264407	1.6458937439	1.1996357717
t000714	2010/tv_com_2010_113.txt	2010	2	1	1	-1	0	0	1	0	4	6	2	6	12	4	1	-1	0.379548079	-0.209344453	0.6439130611	-0.089581743	-0.962404544	-0.010780638	0.1956064241	-0.862119893	-0.434773025	0.7934601682	-1.718869062	0.0882510037	1.0918389601	1.0358645014	-1.034828596	0.1402896148
t000715	2010/tv_com_2010_114.txt	2010	2	0	0	0	0	2	-1	1	1	1	0	7	7	2	-1	5	-0.26760888	1.2462000318	0.2676873689	0.4320542308	0.0533301165	-1.326120107	0.5634416344	1.1907167883	-0.669278014	2.6342001184	-0.721298356	-1.728043099	-1.094466818	0.1305359241	1.5219496308	0.934830127
t000716	2010/tv_com_2010_115.txt	2010	2	0	0	0	0	0	0	0	8	5	4	4	2	4	0	0	-0.115881671	0.3417786669	0.0358117345	-0.253008937	-0.097216428	0.1760206071	-0.074972757	0.3224431237	-1.206812481	0.0346977219	-0.290696398	0.9242490921	0.0149077798	-0.239599147	0.1688785831	-0.711533932
t000717	2010/tv_com_2010_116.txt	2010	0	0	0	0	0	1	0	0	2	3	2	1	3	1	1	3	-0.82701734	0.5862665624	0.1659210346	0.0147683811	-0.431568652	-0.122965471	0.7100433889	0.2053498365	-0.068910116	0.8393282919	0.6288462024	-0.560771514	-0.556944442	0.451170105	1.3614527086	0.440105117
t000718	2010/tv_com_2010_117.txt	2010	2	0	0	0	-1	0	0	0	5	9	-1	1	3	5	1	2	-0.286908149	0.0077635485	-0.307084092	0.6085988188	-0.369849722	0.1691771854	-0.475077094	0.4418097391	-0.604838571	0.5478869498	0.0828790168	1.5236059843	0.9585947155	0.224676856	1.7447294271	0.6354365807
t000719	2010/tv_com_2010_118.txt	2010	0	0	0	-1	-1	-1	0	0	7	3	-2	8	5	5	1	6	-0.971665246	-0.17553131	-0.242566579	0.3889850084	-0.37000142	-0.142688447	-0.991895682	-0.707705962	-1.110043545	2.5068178614	-0.935849674	-0.184405058	-0.956833867	-1.157355006	1.9685896235	1.9647942925
t000720	2010/tv_com_2010_119.txt	2010	2	-2	2	-1	0	0	1	-1	10	1	2	8	6	0	-2	0	0.2747606544	-0.788703384	-1.745829884	-1.058465267	-0.731857813	-0.150611687	1.006181925	-1.029665891	-0.965699429	0.335851375	-1.094120232	-1.817018056	0.1830068173	-0.810190432	-0.189472719	-1.09896364
t000721	2010/tv_com_2010_120.txt	2010	4	0	0	0	0	0	0	0	10	2	-1	4	6	6	2	0	0.6306166109	0.4083356057	-0.097121687	-0.328334476	-0.104702058	0.2507280869	-0.347754901	0.663267854	-0.256521707	-0.087195293	-2.209217183	1.0733539238	0.089461751	-0.651238455	0.299480335	0.371243358
t000722	2020/tv_com_2020_1.txt	2020	3	0	2	0	0	0	0	2	12	13	0	13	6	3	-1	-1	0.5410622603	-0.428340134	0.4071271392	0.6758823538	1.167280659	-1.469052507	0.523124096	-0.082990436	-2.212658418	1.2229728358	-0.482363344	0.4655863332	2.9836290833	-1.637722235	-0.644718537	-0.914817187
t000723	2020/tv_com_2020_2.txt	2020	0	-1	0	0	0	-1	0	2	6	5	0	-1	12	11	0	0	-0.787212242	0.3874360003	-0.011693423	0.7508359966	1.918122809	-0.624852309	0.0636504963	-0.799011024	-0.499229422	-0.301591344	-3.333203748	2.4349074367	-0.00798305	2.2648565112	0.7341288116	1.2289649804
t000724	2020/tv_com_2020_3.txt	2020	0	-1	0	0	0	0	0	0	9	2	0	5	10	2	1	1	-0.896406077	0.3366214306	-0.52922902	-0.260480743	0.2258798353	0.0390477133	0.4031610496	-0.127511859	-0.147005629	0.3043986582	-1.5598511	-1.036689607	0.2866229239	-0.011935328	0.0261810022	0.7225727318
t000725	2020/tv_com_2020_4.txt	2020	2	1	0	0	0	-1	0	1	4	10	6	3	6	1	5	0	-0.044939936	0.1502638321	0.9939657691	0.2392208892	0.6042133522	0.0184753086	-0.706196697	-0.016041928	-0.277637353	0.3770913965	1.4452354409	0.7840947493	1.196887119	0.6277722399	-1.160314665	0.6787285691
t000726	2020/tv_com_2020_5.txt	2020	3	1	0	0	0	1	0	-1	3	11	3	-1	9	3	3	0	0.2544779828	0.4437725661	0.4071393402	-0.617306841	-1.43361029	0.4954504733	0.009156786	1.0496010451	0.0018231285	-0.1292712	0.5166551633	1.1094357161	1.6381974844	1.9187277767	-0.078781113	1.0018074765
t000727	2020/tv_com_2020_6.txt	2020	1	0	1	0	0	0	0	0	7	17	10	9	8	1	2	-1	-0.419561641	-0.27412814	0.0638137648	-0.333953396	-0.134556222	-0.25845725	0.3423005536	0.0879916569	-2.253698291	0.9639386834	2.0346855605	0.7789892225	2.4438132202	0.7435961139	-2.37376058	-0.073127784
t000728	2020/tv_com_2020_7.txt	2020	-1	0	0	1	2	0	-1	2	22	17	-8	7	4	1	1	3	-1.140854145	1.1789279796	1.4871231636	-0.858704697	2.3181785977	-0.958589847	1.1120839772	0.354359243	-1.495660872	-0.098578036	0.9695757458	0.3597245084	4.2587636355	-2.868129809	2.3408500906	1.664982628
t000729	2020/tv_com_2020_8.txt	2020	6	1	0	0	-1	-1	0	1	8	10	2	4	19	4	1	0	1.2770301504	-0.050637409	0.3852031004	0.9501775659	0.3166087985	0.1610468465	-1.651865323	0.784974148	-0.582812837	0.2396611245	-1.719338055	-0.264614544	1.8883134219	2.3410490971	-1.040588109	1.8810320683
t000730	2020/tv_com_2020_10.txt	2020	3	-1	0	0	0	-1	-1	0	0	2	-1	2	4	1	1	0	-0.106751924	0.2268139987	-0.745636892	-0.867645478	0.7155089354	-0.234106678	-0.990661504	0.804688433	0.6605577714	0.6004231164	-0.548232034	-0.49758155	0.4994079409	0.161394193	0.7400649897	-0.775042334
t000731	2020/tv_com_2020_12.txt	2020	3	-1	1	0	0	-1	1	0	7	6	1	-3	3	4	-1	-2	0.5522785625	-0.558618327	-0.744437849	-0.382803411	0.3563869429	0.5877576224	0.2350514057	-0.548739948	-0.183700333	-1.60850508	-0.634065531	1.3202807952	1.1084753152	1.0112865004	0.978811553	-1.168714764
t000732	2020/tv_com_2020_13.txt	2020	2	0	0	0	0	-1	0	1	8	10	8	5	-1	9	6	-1	-0.07896606	0.2116635346	0.2959915937	0.1564235439	0.9198239855	-0.043790105	-0.500845034	-0.12517218	-1.628943808	0.2747201829	0.3379806968	4.5042258112	0.0254369518	-0.747580751	-1.352752145	0.1403230724
t000733	2020/tv_com_2020_14.txt	2020	3	1	2	0	-3	0	1	1	15	7	0	4	7	6	2	3	0.2844613851	-1.774116888	-0.161110041	3.0433433545	-0.800452106	-0.37373384	-0.496486966	-0.036571116	-1.226754419	0.0852513788	-0.959654793	1.1351701391	0.286276492	-0.562981202	1.0079908585	2.0665615116
t000734	2020/tv_com_2020_15.txt	2020	0	-1	0	0	0	0	0	0	4	10	6	5	0	1	0	3	-0.896406077	0.3366214306	-0.52922902	-0.260480743	0.2258798353	0.0390477133	0.4031610496	-0.127511859	-1.762110348	1.4152107715	2.2740500351	0.2272921121	0.253015677	-0.029715202	0.7843993967	-0.092807536
t000735	2020/tv_com_2020_16.txt	2020	0	-1	0	0	0	-1	-1	1	10	18	-2	1	2	3	0	0	-1.154221124	0.3079082926	-0.288881022	-0.15277291	1.4019399408	-0.790257207	-0.495126564	0.0695674767	-1.219466558	-0.461611675	1.5113364755	1.9846308843	3.7548593317	-0.141791684	1.6485872601	-0.079037989
t000736	2020/tv_com_2020_17.txt	2020	0	-1	-1	0	0	0	0	-1	3	3	1	1	7	2	3	0	-1.038253472	0.7383200656	-0.748120077	-0.743757773	-0.408240116	0.8802611404	0.035917087	0.1604111036	0.6447962846	0.0772872311	-0.63430481	0.0081624434	0.3866729592	0.6376216163	0.0110380857	0.3230309135
t000737	2020/tv_com_2020_18.txt	2020	0	0	1	0	0	-4	1	1	23	3	-1	3	9	1	-6	-1	-0.56725235	-1.472058238	0.4187645593	-0.162488832	1.7527208757	0.7667082998	-1.01146732	-1.845924981	-1.490435224	-2.446879668	-2.158367955	-1.819261114	1.3264558886	-0.357145358	1.011211412	-0.868561838
t000738	2020/tv_com_2020_19.txt	2020	1	0	0	0	0	0	0	2	7	7	7	6	4	3	2	0	-0.344574364	0.6703596015	0.6169899212	0.9884223507	1.256931507	-0.749511753	0.2341417634	-0.295736963	-1.335965126	0.5297628706	0.418046515	0.8165311282	0.1727820151	-0.028817357	-1.022275265	-0.20864783
t000739	2020/tv_com_2020_20.txt	2020	1	0	0	-1	0	1	0	0	9	5	3	1	7	0	0	2	-0.356664403	0.813851946	0.0282142941	-0.12538196	-0.784786649	-0.547048481	0.2962855858	-0.209197326	-0.500882487	-0.315305789	0.4293764624	-1.111462454	0.2654317621	0.7405124935	0.7293280729	0.7055301519
t000740	2020/tv_com_2020_21.txt	2020	1	0	0	0	0	1	0	0	2	2	1	1	12	10	-1	-1	-0.453768199	0.6195450318	0.099454324	-0.022894389	-0.435311467	-0.085611731	0.5736523167	0.3757622016	-0.351166011	0.2279612665	-3.748821177	1.6720453588	-0.426325085	2.3297511423	0.1358083028	0.1626650846
t000741	2020/tv_com_2020_22.txt	2020	-1	1	0	1	0	0	0	0	7	10	2	1	1	14	-1	0	-1.298706767	-0.013763358	1.0044260716	0.0452642892	-0.052123434	0.5876615521	0.4062155283	0.5052958083	-2.156885962	0.100374735	-1.845472086	4.9645348959	0.0511910125	0.7454415728	1.4395535718	-0.155430445
t000742	2020/tv_com_2020_23.txt	2020	0	0	0	0	0	-1	0	2	5	1	3	0	-1	1	1	1	-0.753186118	0.3260362978	0.6862807529	0.833633342	1.6025121757	-0.562586895	-0.141701166	-0.689880771	-0.043219243	-0.295426242	0.5400410817	-0.015733281	-0.725569272	-0.275609992	1.0440076081	-0.722718958
t000743	2020/tv_com_2020_24.txt	2020	2	0	0	0	0	0	0	0	0	5	1	6	5	2	5	1	-0.115881671	0.3417786669	0.0358117345	-0.253008937	-0.097216428	0.1760206071	-0.074972757	0.3224431237	0.3366162646	1.7306280246	0.0542813538	0.3422005935	0.5464143174	-0.45162491	-0.403331013	0.4908984581
