file_id	group_filename	decade	ver1	ver2	ver3	ver4	ver5	ver6	ver7	ver8	vis1	vis2	vis3	vis4	vis5	vis6	vis7	vis8	V1	V2	V3	V4	V5	V6	V7	V8	W1	W2	W3	W4	W5	W6	W7	W8	cross1	cross2	cross3	cross4	cross5	cross6	cross7
t000288	1970/tv_com_1970_87.txt	1970	3	0	0	0	0	-1	0	0	3	7	1	4	7	-1	-3	0	-0.086324555	-0.27590699	-0.189908624	-0.075726828	-0.907867916	-0.308820974	-0.051702059	-0.359899426	-0.981013061	1.2557811377	-0.783424031	0.075360605	-0.269056741	-0.921759396	-0.699661079	0.7199016342	-0.533668808	0.4899370739	-0.486666328	-0.000183111	-0.588462329	-0.615290185	-0.375681569
t000289	1970/tv_com_1970_88.txt	1970	1	0	0	0	1	0	0	0	-2	1	1	3	-1	2	4	3	-0.589423746	-0.013754924	-0.319437939	0.6545203146	0.1301929667	-0.2840279	-0.505136847	0.1378058394	0.2200624616	-0.423696473	0.29109823	-0.013307537	1.5991981397	-0.35698504	-1.391490184	-0.718691788	-0.184680642	-0.218725699	-0.014169854	0.3206063888	0.8646955532	-0.32050647	-0.948313516
t000290	1970/tv_com_1970_90.txt	1970	3	0	-1	0	-1	-1	0	0	0	0	3	8	1	8	2	1	-0.258141446	-0.403715852	-0.775142117	-0.69886284	-0.891838677	-0.100237403	0.4886141729	-0.696165614	0.2019777112	-0.987082437	-1.099963322	-0.405950702	0.1172853081	0.0787824246	-0.462635281	-0.527308292	-0.028081867	-0.695399145	-0.93755272	-0.552406771	-0.387276684	-0.010727489	0.0129894459
t000291	1970/tv_com_1970_92.txt	1970	1	0	0	0	0	0	1	0	4	-1	8	3	1	2	8	1	-0.306934806	0.1034294025	-0.146393781	-0.061058115	0.6090762461	-0.781985814	0.2347381601	0.2022328305	1.3561976785	0.3785314441	-0.150059709	-0.274450294	1.0888887469	-0.805948996	0.5327747747	-0.490475416	0.5246314363	0.2409804233	-0.148226745	-0.167754205	0.8489824965	-0.793967405	0.3837564674
t000292	1970/tv_com_1970_93.txt	1970	2	1	0	0	-1	0	2	-1	5	-3	5	3	7	0	5	-1	0.4182485353	0.6609973813	-0.658859847	-1.524798141	0.9260645623	-1.623174902	-0.047671145	0.0371997522	0.2145081265	0.7209825281	-0.918588362	-0.022909149	0.9375996244	-1.860624501	0.6876883249	0.753869722	0.3163783309	0.6909899547	-0.788724105	-0.773853645	0.9318320934	-1.741899702	0.32000859
t000293	1970/tv_com_1970_94.txt	1970	1	1	0	0	0	0	0	-1	3	2	8	1	2	2	5	1	-0.372458035	0.7450174878	-0.887062613	-0.583023829	0.0984657749	-0.282715146	-1.103066516	-0.06324316	1.0404927929	0.7889930513	-0.303077435	-0.757725092	0.6191193786	-0.766587416	0.0142309125	-0.431184068	0.334017379	0.7670052696	-0.595070024	-0.670374461	0.3587925768	-0.524651281	-0.544417802
t000294	1970/tv_com_1970_95.txt	1970	1	0	1	-2	0	-1	0	1	2	6	-2	7	4	3	4	1	-0.284866751	-0.504254478	0.6686573085	0.1679106474	-1.015222383	0.3923862006	0.5262786777	1.8778896288	-0.479320673	-0.696753566	0.2878442014	0.4698662077	0.1768289004	-0.241436975	-0.322102096	0.849568444	-0.382093712	-0.600504022	0.478250755	0.3188884276	-0.419196741	0.0754746128	0.1020882909
t000295	1970/tv_com_1970_96.txt	1970	3	-2	-2	1	-4	-1	0	0	1	1	1	11	-1	9	-1	-2	-0.881723452	-1.008240228	-0.23129207	-2.031359813	-0.310594392	0.7549152646	1.9865830127	-2.489406035	-0.441225427	-1.31213526	-1.14745188	0.1565696254	-1.032756498	-0.072126482	-0.126133408	-1.178897344	-0.66147444	-1.160187744	-0.689371975	-0.937395094	-0.671675445	0.3413943913	0.9302248024
t000296	1970/tv_com_1970_97.txt	1970	4	0	0	1	2	0	0	-1	0	1	0	7	3	4	5	3	0.078940835	-0.258404525	-0.67369079	0.6878500097	0.0355629807	-1.060804749	-1.829339667	-1.227259709	0.0533865817	-0.863636708	-0.25665339	0.1774934354	1.2222233541	-0.045052294	-0.704063498	0.4842040261	0.0661637084	-0.561020617	-0.46517209	0.4326717226	0.6288931674	-0.552928522	-1.266701583
t000297	1970/tv_com_1970_98.txt	1970	3	0	0	1	2	1	0	0	1	4	0	0	0	4	1	1	0.1004525959	-0.253806451	-0.747781845	1.5741588992	0.8743629725	-0.404602879	-1.102550251	-0.72162185	-0.485186045	-0.358253539	0.4217961602	-0.892890099	0.4927976698	-0.570721187	-0.783109169	-0.728467663	-0.192366725	-0.306029995	-0.162992842	0.3406344001	0.6835803212	-0.487662033	-0.94282971
t000298	1970/tv_com_1970_99.txt	1970	1	-1	0	1	0	-1	1	0	1	4	3	3	2	2	0	-1	-0.770950257	0.0386517168	0.6181809107	0.1156079542	0.022157213	-1.230441239	0.6661620147	-0.774537405	-0.218079189	0.4332322172	-0.424539469	-0.197576445	-0.211689151	-0.996727868	-0.648029484	-0.507461563	-0.494514723	0.235941967	0.0968207209	-0.040984245	-0.094765969	-1.113584554	0.0090662653
t000299	1970/tv_com_1970_104.txt	1970	3	1	0	0	0	0	2	0	2	2	3	6	1	3	1	7	0.7979244574	0.2078696889	-0.687298688	-0.327260342	0.6584065643	-1.675912302	0.4237975559	0.3165804603	0.2690771215	0.2397188096	-0.622295146	-0.515054261	1.8782565537	1.0581549859	-0.997170802	-0.411383449	0.5335007895	0.2237942493	-0.654796917	-0.421157302	1.268331559	-0.308878658	-0.286686623
t000300	1970/tv_com_1970_108.txt	1970	4	-1	1	0	0	0	0	0	3	12	7	1	-1	3	-1	2	0.3234713627	-0.878424716	0.6419481683	0.1507646992	0.0980691516	0.2330760457	-0.490144183	-0.532248306	0.5450932572	1.2193798816	0.1643018842	-1.160042164	-0.763292606	0.5091022329	-0.704534709	-1.247938462	0.43428231	0.1704775828	0.4031250263	-0.504638732	-0.332611727	0.3710891393	-0.597339446
t000301	1970/tv_com_1970_109.txt	1970	1	0	1	0	-2	-2	0	0	2	2	3	1	6	1	2	-1	-0.459258265	0.6677311392	0.9125192871	-1.098892092	-1.509684059	0.1518319007	0.8500795716	-0.136246109	-0.249363008	0.5929700932	-0.564869402	-0.427419685	0.2714620375	-1.587001724	-0.301862582	0.531333761	-0.354310637	0.6303506162	0.1738249426	-0.763155889	-0.619111011	-0.717584912	0.2741084948
t000302	1970/tv_com_1970_113.txt	1970	3	1	0	2	0	-1	0	-1	7	1	10	3	5	2	5	0	0.0585550643	1.1454866534	-0.789525026	-0.162906223	-0.793821671	-0.920550775	-0.732151565	-1.826409259	1.1039632021	1.2253987537	-0.95623999	-0.701909718	0.1977718914	-0.902477517	1.0851772998	0.1223287772	0.5812591332	1.1854427036	-0.872882508	-0.432407971	-0.29802489	-0.911514146	0.1765128674
t000303	1970/tv_com_1970_114.txt	1970	4	0	1	2	-2	-1	1	-1	3	2	5	0	1	1	7	2	0.6575467019	0.8392050046	0.4967992401	-1.319529308	-0.15512377	-0.89646308	0.1626698933	-2.103766159	0.8372934468	0.3551678519	0.5500796447	-0.530097515	1.3097276448	-0.753884994	-0.056387107	-0.313995591	0.7474200744	0.5971864283	0.5234394424	-0.924813412	0.5773019374	-0.825174037	0.0531413932
t000304	1970/tv_com_1970_115.txt	1970	1	0	1	1	0	0	1	-1	3	1	5	0	4	2	2	-2	-0.216406921	0.843968089	0.3963049644	-0.35200202	0.8547217821	-1.075787545	-0.71109471	-0.605609263	0.0227127084	0.6481955431	-0.56579035	-0.731413641	0.0176674947	-1.704572887	0.0753944308	-0.181452453	-0.096847106	0.7460818161	-0.084742693	-0.541707831	0.4361946384	-1.390180216	-0.31785014
t000305	1970/tv_com_1970_116.txt	1970	1	1	0	1	-3	0	0	-1	5	2	6	2	5	2	0	0	-0.154864779	1.4185820787	-0.756273551	-1.830424545	0.2910474307	0.6080194202	0.0959956941	-1.171007778	0.0112727405	1.1083669199	-1.060622647	-0.844908615	0.0900078062	-0.95910144	0.2117012808	-0.044141675	-0.071796019	1.2634744993	-0.908448099	-1.33766658	0.1905276185	-0.17554101	0.1538484875
t000306	1970/tv_com_1970_117.txt	1970	2	-1	1	0	0	-2	3	-1	2	2	0	3	1	5	4	2	-0.128325474	-0.081759735	1.576681814	-1.372797118	0.000909992	-3.297730877	0.3884996742	0.0212614098	-0.157975782	-0.832070159	0.2864718328	-0.581165941	0.8959400357	-0.240781975	-0.30210704	-0.200584359	-0.143150628	-0.456914947	0.9315768234	-0.97698153	0.4484250139	-1.769256426	0.0431963171
t000307	1970/tv_com_1970_118.txt	1970	2	-1	0	0	-1	0	0	0	2	6	6	2	0	0	-1	1	-0.444737939	-0.56502976	0.2086086761	-0.409660353	0.3060368271	0.446601279	0.1901258358	-0.540244239	0.2723846165	1.3616735421	-0.301019028	-0.361769561	0.0790438057	-0.44842441	-0.826643345	-1.163103539	-0.086176661	0.3983218911	-0.046205176	-0.385714957	0.1925403164	-0.000911565	-0.318258755
t000308	1970/tv_com_1970_119.txt	1970	3	0	1	1	-1	0	0	0	1	3	2	2	1	2	2	2	0.3963788116	0.3464147115	0.2446906157	-0.03245535	0.1148069469	0.393181432	0.0136553442	-0.961962845	-0.035223526	0.1399553913	0.0497163384	-0.417225135	0.9022848947	-0.470067452	-0.815555225	-0.474569743	0.1805776428	0.2431850514	0.1472034771	-0.224840243	0.5085459208	-0.03844301	-0.40094994
t000309	1970/tv_com_1970_120.txt	1970	4	0	0	1	0	0	1	0	10	3	11	4	2	1	4	3	0.5878445212	-0.178172283	-0.369261371	0.1596888071	0.4111545872	-0.924883036	0.1607364374	-0.990764997	1.3376532344	1.7176067642	-0.597110668	-0.718692117	0.6536865857	0.1833682328	1.2936722898	-0.605376906	0.9627488778	0.7697172406	-0.48318602	-0.279501655	0.5324205865	-0.370757402	0.7272043636
t000310	1980/tv_com_1980_1.txt	1980	2	0	1	0	0	0	0	0	1	0	2	10	0	1	0	1	0.0255243801	0.0890257291	0.2737256548	0.2048247944	0.0865916162	0.1890638934	-0.406674471	0.0384887853	-0.134135884	0.1464052894	-0.895768324	1.0453325939	0.6758976019	-0.310754322	-0.706801222	-0.87130917	-0.054305752	0.1177155093	-0.311021335	0.6250786942	0.3812446091	-0.060845214	-0.556737847
t000311	1980/tv_com_1980_2.txt	1980	1	0	0	1	0	0	0	0	0	6	1	14	4	4	-4	5	-0.51676552	0.4642359675	-0.272525977	0.4485956499	0.2543775155	-0.077439531	-0.014830139	-0.698510664	-0.468665603	0.155421586	-1.801371221	0.5557248419	0.1709629239	1.4370250095	-1.48678373	0.2764890054	-0.492715562	0.3098287768	-1.036948599	0.5021602459	0.2126702197	0.6797927393	-0.750806935
t000312	1980/tv_com_1980_3.txt	1980	1	0	0	-1	0	-1	0	0	1	2	0	3	0	2	2	1	-0.682907677	-0.214907214	-0.042988034	-0.32782923	-0.805915475	-0.168394584	-0.04767723	0.6689632743	-0.350285909	-0.254431814	0.2533735854	-0.025834475	0.865883349	-0.685708716	-0.713384897	-0.652072764	-0.516596793	-0.234669514	0.1051927757	-0.176831853	0.029983937	-0.42705165	-0.380531064
t000313	1980/tv_com_1980_4.txt	1980	-1	1	1	0	0	0	0	0	2	9	1	0	3	0	2	-2	-0.570618808	1.277078083	-0.018549858	0.2902403694	0.1710832989	0.1475225721	-0.253227865	0.7733610036	-0.423237289	0.5472375959	0.7383665892	-0.112003588	-0.592783935	-1.367551324	-0.472575857	0.1009200714	-0.496928049	0.9121578395	0.3599083656	0.0891183907	-0.210850318	-0.610014376	-0.362901861
t000314	1980/tv_com_1980_5.txt	1980	1	0	3	0	0	0	0	0	1	7	0	6	0	2	1	1	0.2158969862	0.7608190609	1.6040167429	0.4409762455	0.2188994627	0.4585137779	-0.70857454	0.603708174	-0.321058167	-0.106216935	0.3051542099	0.3982963287	0.0052370421	-0.075964058	-0.838808144	-0.497971649	-0.05258059	0.327301063	0.9545854764	0.4196362871	0.1120682524	0.19127486	-0.773691342
t000315	1980/tv_com_1980_6.txt	1980	1	0	0	1	0	-1	0	-1	-1	2	-1	7	1	2	2	-2	-0.836473486	0.680239802	-0.122487922	-0.40635776	-0.488453258	-0.73117057	-0.671642661	-1.040013395	-0.522407003	-0.603533501	-0.122886468	0.9475823744	-0.022315653	-1.190361848	-0.792719746	-0.342003455	-0.679440245	0.0383531505	-0.122687195	0.2706123072	-0.255384456	-0.960766209	-0.732181204
t000316	1980/tv_com_1980_7.txt	1980	3	-1	0	0	2	0	0	2	1	0	2	1	-1	4	1	1	-0.056049815	-1.348470086	0.1857394442	2.5375087508	-0.167508504	0.0015242117	0.8486623805	0.3183763621	-0.175593424	-0.244268135	-0.100471753	-0.801950782	0.8822775511	-0.694806361	-0.659429433	-1.215853289	-0.11582162	-0.796369111	0.0426338456	0.8677789844	0.3573845236	-0.346641075	0.0946164738
t000317	1980/tv_com_1980_8.txt	1980	4	0	1	-1	1	0	-1	1	3	5	3	9	1	6	5	1	0.4931843712	-0.984305389	0.0332607942	1.2510341554	-0.811706321	1.1093714029	-0.526608876	0.6541757631	0.5099231546	-0.727557813	-0.149612848	0.1507460178	-0.264968815	0.3719577799	0.2092666833	-0.099441046	0.5015537629	-0.855931601	-0.058176027	0.7008900866	-0.538337568	0.7406645914	-0.158671096
t000318	1980/tv_com_1980_9.txt	1980	1	-2	0	0	0	1	0	0	1	9	0	1	-2	6	-5	0	-0.948086353	-1.04972623	0.5232488754	0.2978821744	1.4515444636	0.517877336	-0.276801771	-0.449140937	-0.99478449	-0.117162846	0.1269947833	-1.223160946	-0.950273596	0.0258187318	-1.11317735	-1.580940583	-0.971435422	-0.583444538	0.3251218294	-0.462639386	0.2506354338	0.2718480339	-0.694989561
t000319	1980/tv_com_1980_10.txt	1980	0	0	1	-1	3	0	0	0	-1	5	1	10	2	5	-1	4	-0.788461286	-0.143335044	0.2948305936	1.5149364708	0.0859483967	-0.69672901	-1.465782894	1.4745236581	-0.190375815	-0.346582542	-1.032504369	0.1019230271	0.3523678841	0.93807514	-1.414722241	-0.096608803	-0.489418551	-0.244958793	-0.368836888	0.808429749	0.2191581404	0.120673065	-1.440252568
t000320	1980/tv_com_1980_11.txt	1980	2	0	0	1	0	0	1	1	-2	7	-1	8	3	6	2	5	0.1453993422	0.1282926012	-0.12792066	0.9305550194	0.465602797	-0.628134845	1.1965135693	-0.354702965	-0.156355384	-0.942226346	-0.305574425	-0.212987736	0.5970098426	1.0768213995	-1.569712942	0.6080619815	-0.005478021	-0.406966872	-0.216747543	0.3587836417	0.5313063198	0.2243432773	-0.186599686
t000321	1980/tv_com_1980_12.txt	1980	1	0	0	-1	0	0	0	0	-1	8	-3	7	5	7	4	3	-0.517146942	-0.296172115	-0.2824728	-0.181031073	0.0744055248	0.1935299262	-0.286688053	0.7026742276	-0.450043215	-1.458992994	0.1170645635	-0.264627247	0.0819518161	0.5642796818	-1.023198915	1.334238131	-0.483595079	-0.877582555	-0.082704118	-0.22282916	0.0781786705	0.378904804	-0.654943484
t000322	1980/tv_com_1980_13.txt	1980	4	0	0	0	1	0	0	0	-2	1	3	9	5	2	1	0	0.3051648701	-0.67556065	-0.547278941	0.5604538751	-0.157714688	-0.291440393	-0.715067527	-0.354599543	0.005728718	0.1369653875	-1.49660844	0.7053344224	0.1752944436	-0.780864916	-1.132472423	0.4077855234	0.1554467941	-0.269297631	-1.021943691	0.6328941488	0.0087898778	-0.536152655	-0.923769975
t000323	1980/tv_com_1980_14.txt	1980	3	-1	0	-1	3	-1	0	1	5	9	-1	10	-1	6	3	-1	-0.448416007	-1.610457143	0.2888655382	1.8884800059	-1.034523827	-0.858795197	-0.29845685	0.8131901338	-0.329605665	-1.07512249	0.6545187066	0.6046997686	-1.211469105	0.3935080697	0.5604502614	-0.458208073	-0.389010836	-1.342789817	0.4716921224	1.2465898873	-1.122996466	-0.232643564	0.1309967057
t000324	1980/tv_com_1980_15.txt	1980	0	-1	0	0	2	0	0	1	1	0	-1	10	1	2	1	-1	-1.104585662	-0.551925426	0.324133736	1.9234199376	0.2578893766	-0.282869824	0.1627697145	0.5029899662	-0.616330655	-0.542704931	-0.56693135	1.2245592114	0.2763230181	-0.802783536	-0.428039211	-0.424993437	-0.860458159	-0.547315179	-0.121398807	1.5739895745	0.2671061974	-0.54282668	-0.132634748
t000325	1980/tv_com_1980_16.txt	1980	0	0	0	-1	1	0	0	0	1	4	-2	9	6	3	2	2	-0.887810663	-0.173357056	-0.248464349	0.3710624331	0.1361761894	-0.146072341	-0.571088911	1.0025334125	-0.670423916	-0.550759755	-0.579130252	0.5533107259	0.4629830236	-0.098474809	-0.680667515	1.1840308251	-0.77911729	-0.362058406	-0.413797301	0.4621865795	0.2995796065	-0.122273575	-0.625878213
t000326	1980/tv_com_1980_17.txt	1980	1	0	0	-1	-1	0	0	0	-2	2	3	5	2	1	5	0	-0.444679427	-0.198385265	-0.240534249	-0.701769099	0.1086040782	0.5356030243	0.0676896979	0.5669501702	0.4596329747	-0.057494464	-0.180084281	0.5605310184	0.6033117136	-1.027981926	-1.017915613	-0.033336355	0.0074767738	-0.127939865	-0.210309265	-0.07061904	0.3559578959	-0.246189451	-0.475112958
t000327	1980/tv_com_1980_18.txt	1980	1	0	0	0	1	0	0	0	-1	1	1	4	4	2	8	2	-0.589423746	-0.013754924	-0.319437939	0.6545203146	0.1301929667	-0.2840279	-0.505136847	0.1378058394	0.4148129932	-0.623771006	0.183641318	0.2184011498	1.4100772709	-0.793542537	-0.744795558	0.845480115	-0.087305376	-0.318762965	-0.067898311	0.4364607322	0.7701351188	-0.538785219	-0.624966203
t000328	1980/tv_com_1980_19.txt	1980	1	0	0	0	1	0	0	1	-2	6	2	10	1	0	7	3	-0.435476514	-0.148493857	-0.229991229	1.3626755673	-0.00729726	0.0077786286	0.3906864981	0.4455976175	0.8373593748	-0.209127686	0.2941495272	1.4634028786	0.8649546177	0.2293686398	-1.236590179	0.3031658749	0.2009414304	-0.178810772	0.0320791491	1.413039223	0.4288286789	0.1185736342	-0.42295184
t000329	1980/tv_com_1980_22.txt	1980	0	-1	0	0	1	0	0	0	2	2	1	5	1	3	-1	-8	-1.186065379	-0.319399643	0.2766255764	0.6945266589	0.4295781564	-0.232603255	-0.37867588	0.0594741307	-0.921669412	-0.190529729	-0.478126009	0.6163813964	-1.831412356	-2.435558563	0.2690015999	-1.000604528	-1.053867396	-0.254964686	-0.100750216	0.6554540277	-0.7009171	-1.334080909	-0.05483714
t000330	1980/tv_com_1980_23.txt	1980	1	-1	0	1	3	-1	0	0	1	0	1	5	1	4	-1	0	-1.198374227	-0.274106309	0.3612596517	1.8726624355	-0.525123173	-1.416629521	-0.782468495	-0.567516281	-0.571296026	-0.249408137	-0.782456673	-0.206485947	0.3510086102	-0.69987958	-0.629166929	-0.787235532	-0.884835127	-0.261757223	-0.210598511	0.8330882443	-0.087057281	-1.058254551	-0.705817712
t000331	1980/tv_com_1980_24.txt	1980	2	-1	0	1	1	0	0	0	1	3	2	10	1	1	2	0	-0.589482257	-0.380399419	0.1297049864	0.9466290606	0.3276257156	-0.373029646	-0.382700709	-0.96938857	0.0424373648	0.0517215525	-0.502849419	1.1969003033	0.1149971615	-0.404402923	-0.529195245	-0.375331478	-0.273522446	-0.164338933	-0.186572216	1.071764682	0.2213114386	-0.388716285	-0.455947977
t000332	1980/tv_com_1980_25.txt	1980	3	0	1	0	0	0	0	0	2	1	0	1	1	4	2	0	0.3237205854	-0.13157618	0.1977786542	0.1734693145	-0.009377602	0.1865930625	-0.476651364	-0.125646342	-0.51251942	-0.5062706	0.1575235877	-0.664423329	0.6163054536	-0.976713925	-0.309429471	-0.524010422	-0.094399417	-0.31892339	0.177651121	-0.245477007	0.3034639258	-0.395060431	-0.393040418
t000333	1980/tv_com_1980_26.txt	1980	2	1	0	0	1	-1	0	2	3	6	0	9	2	7	-5	0	0.1493516163	0.1036768285	-0.497123269	1.8840263187	-1.324493676	-0.113763998	1.3990596996	0.798010151	-1.072874661	-0.340381998	-1.174233213	-0.332535964	-1.131319024	0.3728690533	-0.394107539	-0.549358235	-0.461761522	-0.118352585	-0.835678241	0.7757451774	-1.22790635	0.1295525277	0.5024760803
t000334	1980/tv_com_1980_27.txt	1980	3	-1	0	0	0	-1	0	0	2	3	1	10	-1	2	0	0	-0.384769983	-0.802153618	0.3302078906	-0.067075964	-0.704451945	-0.25986716	0.004782015	-0.602366262	-0.28646086	-0.103831682	-0.409356981	1.0228172073	-0.007960126	-0.171904916	-0.431082288	-0.995237963	-0.335615422	-0.45299265	-0.039574545	0.4778706217	-0.356206036	-0.215886038	-0.213150137
t000335	1980/tv_com_1980_28.txt	1980	3	-2	-1	-1	1	0	0	0	1	-1	0	14	0	7	-1	0	-0.834397308	-2.113251749	-0.063244366	0.1918997369	0.2369311642	-0.189066732	-0.482112961	-0.175347773	-0.515895374	-1.170399281	-1.459751103	0.8150745013	-0.174032713	0.2158649153	-0.324701846	-0.815710554	-0.675146341	-1.641825515	-0.761497735	0.5034871191	0.0314492256	0.0133990917	-0.403407404
t000336	1980/tv_com_1980_29.txt	1980	1	-1	0	-1	1	0	2	0	3	0	2	11	0	2	-4	-1	-0.468017036	-0.88141064	0.4579163805	-0.041322989	1.132992395	-1.779651382	0.1864127828	0.996233546	-0.684016011	0.3552674496	-1.441725445	0.9354412083	-0.206071761	-0.46972917	-0.291373994	-1.289076243	-0.576016524	-0.263071595	-0.491904532	0.4470591097	0.463460317	-1.124690276	-0.052480606
t000337	1980/tv_com_1980_30.txt	1980	0	0	0	0	1	-2	0	0	2	7	2	13	-1	6	0	3	-1.21914142	0.3693767866	0.2354785928	0.3922794807	-1.534479815	-1.005406089	0.0428616927	0.2345190602	0.1263856648	-0.513471791	-0.638292784	0.5156563745	-0.384166823	1.413426334	-0.549344615	-0.73923368	-0.546377878	-0.072047502	-0.201407096	0.4539679276	-0.959323319	0.2040101225	-0.253241461
t000338	1980/tv_com_1980_31.txt	1980	3	-2	0	0	1	-1	0	-1	-2	9	2	3	5	5	5	-1	-0.909630157	-1.291448162	0.7189391449	-0.245842326	-0.3977443	-0.844792973	-1.188935007	-1.016900819	0.2244185439	-0.527466571	0.1215682425	-0.407604591	-0.877804948	-0.704376072	-0.907238353	0.9481625478	-0.342605807	-0.909457367	0.4202536937	-0.326723459	-0.637774624	-0.774584523	-1.04808668
t000339	1980/tv_com_1980_33.txt	1980	2	-1	0	0	0	0	1	0	-1	5	0	2	0	1	-2	-3	-0.307184029	-0.643419134	0.2977757335	-0.08376273	0.7165229997	-0.735502831	0.2212453412	-0.204369133	-0.858104258	0.2172616541	0.0428842883	0.1791991208	-0.580578691	-1.533210026	-1.17002018	-1.034081405	-0.582644144	-0.21307874	0.1703300109	0.0477181954	0.0679721543	-1.134356429	-0.474387419
t000340	1980/tv_com_1980_34.txt	1980	2	0	0	0	-1	-1	-1	0	2	1	-2	13	2	6	-4	-1	-0.52207467	0.023084292	-0.203128681	-0.370268971	-1.222384871	0.8757539668	-0.012844671	-0.531639405	-1.282020519	-0.844909405	-1.514769622	0.7515918266	-0.637651912	-0.090441499	-0.34002276	-0.462272571	-0.902047595	-0.410912557	-0.858949152	0.1906614278	-0.930018392	0.3926562339	-0.176433716
t000341	1980/tv_com_1980_35.txt	1980	2	0	1	-1	0	0	1	0	2	9	0	9	2	5	1	-4	0.2353550935	-0.271780836	0.3998578515	-0.30482897	0.4412903468	-0.51548239	-0.157106171	0.9392322794	-0.541331393	-0.627984371	-0.070426242	0.6923309588	-2.00443948	-0.63504993	0.0301533164	-0.044372361	-0.15298815	-0.449882604	0.1647158048	0.1937509944	-0.781574567	-0.57526616	-0.063476427
t000342	1980/tv_com_1980_36.txt	1980	3	0	1	0	0	-1	0	-1	4	-1	11	-2	4	3	0	0	0.0040126192	0.0844276549	0.3478167098	-0.681484095	-0.752208376	-0.467137977	-1.133463886	-0.467149074	0.7347502747	1.5987951893	-1.563532651	-1.848761605	0.3308457044	-1.26974092	0.0958938959	-0.76679071	0.369381447	0.8416114221	-0.607857971	-1.26512285	-0.210681336	-0.868439449	-0.518784995
t000343	1980/tv_com_1980_38.txt	1980	4	-1	0	1	3	0	0	0	-1	15	-3	23	3	6	-2	-2	-0.138024876	-1.017176936	-0.106066116	1.9253941529	0.0672901724	-1.062117504	-1.231409998	-1.02621071	-0.797876666	-1.153770279	-0.993692832	2.6416735099	-3.053213651	1.2701955979	-0.88994107	0.7288120636	-0.467950771	-1.085473608	-0.549879474	2.2835338314	-1.492961739	0.104039047	-1.060675534
t000344	1980/tv_com_1980_39.txt	1980	1	-1	0	0	3	-1	2	-1	6	2	1	4	6	1	3	-1	-0.93246932	-0.480776464	0.5290507463	0.4600130149	0.4117505097	-3.253013345	-1.043226285	0.2255864838	-0.524315628	0.2861762519	-0.255461354	0.084221284	0.2519715022	-1.299109057	0.6624676741	0.7585249522	-0.728392474	-0.097300106	0.1367946962	0.2721171495	0.331861006	-2.276061201	-0.190379305
t000345	1980/tv_com_1980_40.txt	1980	1	0	0	0	-1	1	0	0	3	10	0	7	-1	1	1	4	-0.278727982	0.1005538755	-0.475045603	-0.240157581	1.0789110737	0.7620428058	-0.035392169	-0.099931322	-0.159968462	0.2167401065	0.7116110839	0.4424930194	0.4101609521	0.9172983358	-0.797874418	-0.537764715	-0.219348222	0.158646991	0.1182827405	0.1011677192	0.7445360129	0.8396705708	-0.416633294
t000346	1980/tv_com_1980_41.txt	1980	-1	0	1	0	-1	-1	0	0	6	23	0	-1	2	3	3	0	-0.962357456	0.929883206	0.7829899724	-0.368644949	-0.471623176	0.1766249745	0.3966447835	0.3614591567	-0.29621368	0.3719621314	2.3520223297	-0.932888171	-2.110279638	0.4275567541	0.0728403869	0.5101805304	-0.629285568	0.6509226687	1.5675061511	-0.65076656	-1.290951407	0.3020908643	0.2347425852
t000347	1980/tv_com_1980_43.txt	1980	3	0	0	0	0	0	1	0	3	19	4	-2	3	2	0	1	0.2894576045	-0.337774415	-0.298287782	-0.123769074	0.4171378099	-0.786927476	0.0947843737	-0.126037424	0.0387146817	1.251368148	1.0289080063	-1.324978971	-1.552498475	0.1951715987	-0.801630488	0.1574175826	0.1640861431	0.4567968665	0.3653101122	-0.724374023	-0.567680333	-0.295877939	-0.353423057
